GroupId,GroupSize,Priority,QueueTime,RidingTime,TotalTime,NumberRides
7,8,NORMAL,0.0,1.5200562840421012,4.302525917991237,1
1,5,NORMAL,0.0,3.2903116651765587,6.912747715669907,1
32,4,PRIORITY,0.0,0.0,6.953966515346419,0
35,1,NORMAL,0.0,0.0,7.503134124152204,0
27,1,PRIORITY,1.40166248220011,2.6689265161608002,8.824750040036566,1
29,2,NORMAL,1.836775080754519,2.4569454914689732,12.712689144253979,1
49,3,NORMAL,2.410784963090288,3.9360155905298946,16.71292009455746,2
34,7,NORMAL,5.189171793005004,4.766076551175713,17.267662361082056,2
0,7,PRIORITY,6.70175781205092,12.681726518171711,20.419434232600814,3
46,9,NORMAL,3.8033272898156287,3.808831510976347,22.61128973502796,2
13,5,NORMAL,8.903720824935323,14.13430360571216,25.209928063422367,4
17,9,NORMAL,4.772908395185677,12.350984354666894,25.209928063422367,2
100,7,NORMAL,0.0,0.0,25.76201762220313,0
64,8,PRIORITY,0.7836539494007404,2.3626210516610264,26.803629719817607,1
89,1,NORMAL,1.3000987242610869,2.8822651372208554,27.081510633611696,1
43,3,NORMAL,8.580597067848245,9.43194563101602,27.081510633611696,4
51,9,NORMAL,6.6285949802553255,8.30956096891759,27.081510633611696,3
117,6,PRIORITY,0.0,0.0,29.75508667470803,0
112,7,NORMAL,0.0,0.0,34.52640553994677,0
114,8,NORMAL,0.0,0.0,34.849510104185306,0
146,1,PRIORITY,0.0,0.0,35.58968548434047,0
21,5,PRIORITY,13.862670702119209,18.55869954734049,36.27074341031284,7
121,9,NORMAL,0.0,0.0,36.70978813957504,0
68,6,NORMAL,10.880114571101167,7.356163382230406,36.97545359293994,2
143,5,NORMAL,0.0,0.0,38.06941710671707,0
28,7,NORMAL,7.839571850761793,15.609243792532588,38.51329566634484,5
136,7,PRIORITY,1.728497481875337,2.5424104454193284,38.64819541032701,1
106,1,NORMAL,7.093032465034131,7.812684307951805,39.865418826633906,3
129,6,NORMAL,3.4393139571443143,3.560906103840523,39.865418826633906,1
77,8,PRIORITY,8.489196550604092,14.198965367255248,42.08445763477867,5
53,5,PRIORITY,11.202886273229048,19.21898798794438,43.90299811435124,8
166,4,NORMAL,2.896360311331705,2.104224253261563,45.832921788275435,1
144,1,PRIORITY,3.287176069185236,8.848165993508026,46.68940688158876,2
12,6,PRIORITY,17.61905961298117,26.981838193946448,46.68940688158876,9
90,1,NORMAL,18.965260346190533,7.518060833689784,48.315201865656974,3
88,4,NORMAL,13.277440960230074,13.247065741683855,49.29875918852001,4
108,5,PRIORITY,9.461047593643507,10.30500712353038,49.862736377592306,4
200,9,NORMAL,0.0,0.0,50.476306290519666,0
165,6,NORMAL,3.979320669369166,6.312240896426253,51.84103399484571,2
210,9,PRIORITY,0.0,0.0,51.84268220581793,0
162,8,NORMAL,2.0360924552320796,2.849968223064188,52.27697842690074,1
217,5,PRIORITY,0.0,0.0,52.325251260975335,0
148,3,NORMAL,8.919612507169255,7.678904819152741,53.61772740733308,2
228,1,NORMAL,0.0,0.0,54.45582839588892,0
75,4,NORMAL,15.14874656604314,20.197744239679412,54.9586443434025,6
126,5,PRIORITY,9.875847931732508,14.064493828948812,56.16706931959129,4
120,5,NORMAL,12.039931275625285,14.700658269319995,57.840479804753144,5
151,9,PRIORITY,10.108420803360993,11.437436580163151,59.40971206080225,5
266,3,NORMAL,0.0,0.0,59.61777463715563,0
267,9,PRIORITY,0.0,0.0,60.32956691151075,0
169,1,NORMAL,9.888481652940762,9.630526607218442,60.637926397325394,2
18,4,NORMAL,24.979285685904202,28.990683185863627,60.86808427176867,8
242,2,PRIORITY,3.185442556129658,4.028823834624518,64.27378544736467,1
175,5,PRIORITY,9.068561861738935,11.599368201614986,64.63272080098764,5
192,5,NORMAL,11.615836398631984,8.796599586399545,67.48062911085866,2
63,8,NORMAL,27.007379145899822,25.16226539931366,68.05778649826966,7
182,3,PRIORITY,7.206851936839641,12.746589886837903,68.62910660781493,4
254,2,PRIORITY,3.303508263444904,8.15997944197617,70.23943245034629,3
220,1,PRIORITY,3.690184621914611,13.062691510917013,70.28626710867405,5
111,9,PRIORITY,18.381332592833118,21.700163114909145,70.51523929129185,7
135,5,PRIORITY,11.081911882631175,25.20921008298602,72.33684270239391,6
201,9,NORMAL,10.316393099994286,9.05394781988764,72.56849328326733,2
91,7,PRIORITY,23.607384779626347,27.566479277129506,73.18325898192096,10
95,2,PRIORITY,20.459854293780577,28.797058820862805,73.18325898192096,9
332,2,NORMAL,0.0,0.0,74.50452541793234,0
221,2,PRIORITY,11.823486575326804,10.65901450470976,75.44716391790885,4
208,4,PRIORITY,9.588327133421942,10.069188367141962,75.44716391790885,4
194,9,PRIORITY,14.125607084198364,11.949156601656753,75.6091006710942,5
209,9,NORMAL,15.250156999381929,8.927250736126325,76.16174533940054,3
321,1,NORMAL,0.7002280022021665,2.978486357479582,76.16174533940054,1
253,6,PRIORITY,6.010137293065796,9.47481956471448,76.46586412422735,3
202,3,PRIORITY,8.692733474930996,17.208704582745533,76.46586412422735,7
98,5,PRIORITY,20.11574453636232,34.227950891818836,78.08885318513046,9
163,2,PRIORITY,18.941727140509634,20.43878044534418,78.65610261233618,8
240,8,NORMAL,9.682320336302602,12.56590721503175,78.67670723633739,4
331,2,NORMAL,1.891158444449843,2.5149618969368532,78.67670723633739,1
179,7,NORMAL,18.300878476051686,16.296280294561896,81.40243427536616,5
188,5,NORMAL,23.81781547024368,10.641294212379158,82.69225022999744,4
358,2,PRIORITY,0.0,0.0,83.18400227371386,0
364,1,NORMAL,0.0,0.0,84.03100360757067,0
303,1,NORMAL,9.99910736034579,6.344923839133671,84.13582159468812,2
287,9,NORMAL,13.81186451086434,5.989923482523267,84.64602609485945,1
353,3,PRIORITY,1.9976035569711001,2.689116315538584,86.66145154833914,1
279,6,NORMAL,7.239574802660854,9.543864776400795,86.66145154833914,3
181,4,PRIORITY,16.695579380569093,25.944864160588402,87.97597405825657,9
363,1,NORMAL,4.259913297356334,1.8878645209539116,89.94390375143635,1
213,8,NORMAL,18.164860460770427,15.602876528214146,89.99511891130184,5
247,2,NORMAL,18.302939016905142,13.352414680110485,89.99511891130184,3
67,1,NORMAL,32.35539273314095,42.623092231165195,90.24245097534191,12
26,6,NORMAL,6.384999788647878,8.389294680156414,92.11103787682526,3
323,5,NORMAL,0.0,0.0,92.89987289135404,0
410,4,NORMAL,0.0,0.0,96.08835890935848,0
226,7,PRIORITY,15.343296585138006,26.599110288358816,96.26785674389163,8
250,2,PRIORITY,17.09513967019477,21.8882808279657,96.69808551275136,8
104,4,PRIORITY,32.475662401440545,41.735136872266956,102.5415610695627,15
206,2,PRIORITY,19.511336547426325,33.46797739270516,103.34835687071462,12
380,1,NORMAL,12.22261988440873,2.3446458153634495,103.47051012936141,1
427,8,PRIORITY,0.0,0.0,103.7330278893063,0
407,3,PRIORITY,4.326656921126499,4.220893281847651,104.80000016223742,1
416,7,NORMAL,0.0,0.0,105.30202271796284,0
440,1,NORMAL,0.0,0.0,105.78982450101252,0
160,4,NORMAL,6.888922740146086,6.483980632612472,107.68280676341851,2
444,8,NORMAL,0.0,0.0,110.28219169772682,0
352,9,PRIORITY,12.020027314521556,10.40319145862162,110.78401153121384,4
41,8,NORMAL,75.26865077749282,15.46945054036074,112.16066496873408,5
339,9,NORMAL,24.816912502687515,9.982910402111202,112.16066496873408,2
466,8,NORMAL,0.0,0.0,113.27500034792354,0
69,7,PRIORITY,43.557957172901084,54.17658701128167,115.22233511171018,18
467,3,NORMAL,0.0,0.0,116.03267105751262,0
256,2,NORMAL,34.79063195250134,19.40904239886862,116.19048263071696,5
158,1,PRIORITY,36.63368737774925,41.88350424188353,116.73424205482658,13
16,6,PRIORITY,48.81226137723463,64.89901045984544,117.21238649509098,22
235,2,NORMAL,39.162229210076795,22.550901729870077,117.43785592344543,6
480,3,PRIORITY,0.0,0.0,117.94848807020176,0
488,4,PRIORITY,0.0,0.0,118.80422810561817,0
318,8,PRIORITY,20.48073923617686,23.938268762984436,118.98271366978727,8
123,9,PRIORITY,38.27840414329411,55.33009466055319,123.32095660682417,17
314,2,PRIORITY,19.44980207966465,32.53080472328273,123.83375341173955,12
513,6,NORMAL,0.0,0.0,127.05825260491643,0
491,3,NORMAL,6.168578534746601,2.8479400744419223,130.02630718674857,1
482,2,PRIORITY,6.0493400877650885,8.528327110702335,132.30331690553834,3
423,3,NORMAL,19.784562128186934,10.309998193201622,132.30331690553834,3
422,4,NORMAL,14.829429180457495,12.957074998857976,132.30331690553834,4
457,6,NORMAL,15.312505820873568,7.25694008928582,132.94164057298693,2
546,8,PRIORITY,0.0,0.0,133.22540467490825,0
376,5,PRIORITY,20.368998932775824,28.34621627947604,135.99952768457152,9
65,5,NORMAL,35.75757536270239,27.001800064231176,136.14212410857172,7
504,3,PRIORITY,4.558079477165805,8.66970375327844,136.90411590945706,3
127,3,PRIORITY,9.046877352626382,12.686806622746772,137.78586246265422,4
562,1,NORMAL,0.0,0.0,137.8171597603028,0
50,7,NORMAL,10.786343749609541,7.076641637634786,138.85897258999603,3
187,2,NORMAL,28.85141202935339,21.389590607438976,139.0749824302892,7
503,8,NORMAL,7.6990178937650455,3.268763300389395,139.2682909849609,1
567,6,NORMAL,0.0,0.0,141.3621743807341,0
580,7,NORMAL,0.0,0.0,142.34094777044652,0
518,7,NORMAL,10.308842097042543,3.8228302143154735,144.02745194734524,1
57,5,NORMAL,48.257271723148676,12.002213151195182,144.02745194734524,4
161,5,PRIORITY,46.17339484023151,57.28853916204005,144.08542027354093,18
42,9,PRIORITY,60.74227292556843,73.24120673758034,144.37978711264094,25
396,8,PRIORITY,20.967096723621893,26.511781033599647,144.67719585366024,11
36,1,PRIORITY,52.456477408130894,67.72276183135008,144.67719585366024,21
561,4,PRIORITY,3.100992190173116,5.8016263841659,146.107232233951,2
586,8,NORMAL,0.0,0.0,147.59736357028393,0
66,1,PRIORITY,25.037285810749065,42.93953716356285,148.74970473841933,15
552,9,NORMAL,7.501474352077196,3.167361849298402,149.2745940832494,1
373,9,PRIORITY,25.693333398744215,36.96079773058223,150.44221208640084,11
404,3,NORMAL,42.06063568242489,14.048511697234815,150.67623209740137,3
248,1,PRIORITY,31.231096709277438,47.17379010523382,150.71977053013225,16
569,8,NORMAL,9.586862239384516,2.723827483236704,151.99842156648612,1
44,6,PRIORITY,22.319714448934086,32.02370640636594,152.73821290208772,10
551,2,PRIORITY,8.292746781068757,9.685938931389671,152.89383178737265,4
229,2,PRIORITY,27.79332429662248,39.05648662664764,152.89383178737265,14
399,1,PRIORITY,27.61745018340838,32.80349905640048,152.89383178737265,10
455,6,NORMAL,36.58751379732922,4.084514859171819,152.89383178737265,2
336,9,PRIORITY,35.001396412755895,39.31431661048639,154.87486488568408,12
458,9,PRIORITY,18.923438155238884,22.426799174364092,155.1375470509833,7
628,2,PRIORITY,0.0,0.0,155.21850076582047,0
630,4,NORMAL,0.0,0.0,156.89977716277832,0
637,2,NORMAL,0.0,0.0,157.07855199262164,0
354,2,NORMAL,65.27454663364286,12.824847780552162,160.38727501984195,4
493,4,PRIORITY,18.374747137215635,23.99613601388228,163.14956208131773,8
471,1,NORMAL,40.903027348841206,7.397866067894697,163.14956208131773,3
291,9,PRIORITY,41.256849839258734,47.32347218777218,164.46389501295133,15
664,5,NORMAL,0.0,0.0,166.7797307387501,0
681,2,NORMAL,0.0,0.0,167.07181887099745,0
435,9,PRIORITY,33.05634733009056,29.37101169134074,167.6623608904621,10
487,1,PRIORITY,21.44167338135958,28.82487749812418,168.33884069862998,8
233,4,NORMAL,92.66712276829992,18.738436431734996,168.33884069862998,5
560,7,NORMAL,21.06110922347858,6.669346481873333,168.82977865768223,2
343,2,PRIORITY,41.80503818451774,48.14314670890717,169.38671711703194,17
674,4,NORMAL,0.0,0.0,169.5528253341157,0
686,5,NORMAL,0.0,0.0,171.71891326232853,0
496,1,PRIORITY,24.022154102767345,26.789484814409832,172.2893852827281,9
573,9,NORMAL,10.813955489583662,5.683767150474608,172.2893852827281,2
246,5,NORMAL,27.764830441168186,4.646702866371129,172.30645905987265,2
6,8,NORMAL,26.66342086552908,30.982962919391206,172.6751141524506,10
231,7,NORMAL,85.31736421450773,31.928210012581324,172.97736184693852,8
155,4,PRIORITY,24.502156662052045,34.79672067742642,174.30178396885898,10
386,8,PRIORITY,37.666189814721406,47.326822706184714,174.98441160229288,14
663,7,NORMAL,6.062036582790427,2.695026319564789,174.98441160229288,1
472,3,PRIORITY,27.17411068994126,31.827041119023733,176.036132167221,11
315,2,PRIORITY,43.09558028282818,62.251067909994646,176.28816992735472,18
340,9,PRIORITY,41.45514786620464,50.28020456073813,176.52902380567068,14
271,2,PRIORITY,50.00913318174626,65.99269249126905,176.52902380567068,21
452,8,PRIORITY,34.266079542658716,32.21493306766028,176.96549043756335,12
598,3,NORMAL,23.541248239959543,6.783589594896682,176.96549043756335,2
659,5,PRIORITY,1.7479336073321292,1.8366025473627303,178.12477247471745,1
494,4,NORMAL,50.67787388347891,8.860540035814296,179.7663362209302,3
733,5,NORMAL,0.0,0.0,180.2393780764523,0
556,6,NORMAL,35.32436947296071,9.192376569003045,181.0349109996464,2
528,5,PRIORITY,29.206482591640338,27.332414643993786,185.28583823344113,10
755,5,NORMAL,0.0,0.0,185.90685565927592,0
382,3,NORMAL,80.38740629585325,18.29497782713497,187.5851686780463,6
741,1,NORMAL,3.0855396602031533,3.3288757125050097,187.5851686780463,1
74,5,NORMAL,57.91446499548969,29.26503384917278,188.5744543039762,8
412,7,PRIORITY,37.66165453825579,51.40889634932803,189.57448211582948,17
103,2,NORMAL,123.5887458723249,38.23730365081565,189.77603381677878,11
329,3,NORMAL,44.88776210315018,10.957299216397715,189.77603381677878,3
320,6,PRIORITY,10.3944423606317,13.730181605429479,192.12232689576607,4
139,7,PRIORITY,34.472234896086064,45.34699867798341,192.12232689576607,13
177,4,NORMAL,116.5834778683409,31.67641298248266,192.12836755526538,9
784,8,NORMAL,0.0,0.0,193.7546286348354,0
639,4,NORMAL,31.797592726677834,4.93393215533996,193.85398158603118,2
642,5,PRIORITY,13.46996852697211,15.285942409320711,193.90824791878018,4
713,8,NORMAL,11.05337190641157,7.914132298861716,193.90824791878018,2
534,3,PRIORITY,27.294790443781324,33.659067093003074,193.9837546575179,11
775,4,NORMAL,2.981272669303223,2.7585867588681197,196.6125683448993,1
442,7,NORMAL,84.36062705079694,5.312472198304022,196.6125683448993,2
109,7,NORMAL,156.0104387289881,13.90135430214059,197.98850170740312,4
134,4,NORMAL,164.68389079449202,1.7308414323399006,198.89789219850178,1
590,8,PRIORITY,26.787269776090966,30.64587982285107,201.69287313273878,9
708,7,NORMAL,21.50991178506044,5.82350184853351,201.69287313273878,2
644,1,NORMAL,31.543553930628292,12.14003487310373,201.69287313273878,4
164,3,NORMAL,95.41756119422271,15.669475443041641,204.52475479443677,6
22,1,NORMAL,174.07009376034213,28.770221267487035,206.46171731292884,9
430,8,NORMAL,87.65676252107944,16.125319349870693,207.74083660681669,5
851,5,PRIORITY,0.0,0.0,207.7979924621769,0
438,6,NORMAL,73.9663269089148,20.644477273637676,208.92431125429712,6
803,9,NORMAL,0.40341340732962294,2.289880484244719,209.43675050022463,1
70,2,PRIORITY,79.95866938585095,115.28562804045417,210.98102600740305,38
302,3,NORMAL,141.72360391864362,2.0507517184832977,210.98102600740305,1
475,5,NORMAL,87.39599942251445,5.034324015506684,211.2260019979271,2
432,8,NORMAL,92.29506581327156,9.826171412517397,211.2260019979271,2
257,2,NORMAL,148.51590265974707,3.8933969940493967,211.25760547761297,2
829,1,NORMAL,2.7549785936895717,4.980569333294682,211.25760547761297,2
40,5,NORMAL,180.27577803817763,23.777531338519196,212.9553256349204,9
299,2,NORMAL,122.39115469553272,25.464930294996577,214.6445962893229,7
510,8,NORMAL,53.31440348250351,13.288452703407245,214.76946075824583,3
874,2,NORMAL,0.0,0.0,215.30072189707738,0
325,1,NORMAL,123.70782184469329,20.019052454512106,216.58347411958005,5
624,2,PRIORITY,10.919566032844813,17.96970756979178,217.70769031697364,5
448,4,PRIORITY,4.612142829082686,5.982352093785238,218.35730470826826,2
870,5,NORMAL,0.0,0.0,219.81213875959426,0
272,6,NORMAL,150.92467504170483,9.742805685961045,222.1873496853232,3
371,8,PRIORITY,3.9636750833457626,9.554436219415834,225.82019245665134,3
55,5,NORMAL,132.33610939982435,2.1026984237147133,226.40433323497683,1
536,7,NORMAL,91.15559613660113,5.017749585685181,227.03704084515329,2
212,1,NORMAL,160.02670074389007,16.39488173923217,227.64075181718007,5
871,6,PRIORITY,1.4789495707644278,2.3556111323906066,228.75994436736744,1
24,2,NORMAL,156.03829490560895,34.004378594460135,228.75994436736744,10
938,4,NORMAL,0.0,0.0,232.03854609098755,0
222,4,NORMAL,156.52998670418302,21.727830752603637,232.96574764713037,6
941,5,NORMAL,0.0,0.0,234.3853260416931,0
193,8,NORMAL,169.35228621290008,19.45172989040227,235.64473076089777,5
927,2,NORMAL,1.7984489555928747,5.180914794644764,235.6721036613515,2
479,2,NORMAL,114.3269235709776,4.60234495001022,236.4368290375529,2
557,1,NORMAL,91.39426842420812,9.19421065933733,237.20908333544938,2
334,7,PRIORITY,37.28508617525091,49.67302216318107,237.89483171792057,17
754,1,NORMAL,50.77282367078939,8.874799739278302,244.46731781345258,3
286,5,NORMAL,160.11406340291208,17.917694915513366,244.55897903051712,6
10,7,NORMAL,40.62132969324486,35.0649942399771,244.55897903051712,11
849,5,NORMAL,11.779779440080091,21.35282122639603,247.28129848513154,4
707,4,NORMAL,64.85563458720338,9.002774946858551,247.28129848513154,2
199,3,NORMAL,133.73437305254058,14.525259235419924,248.5717350354526,5
973,5,NORMAL,0.569843749172577,2.220743808299659,248.5717350354526,1
983,5,NORMAL,1.175155354557404,1.8851412718115057,251.98124673964114,1
749,1,PRIORITY,4.207863853308538,4.998096518450467,255.0403823068327,3
1045,8,PRIORITY,2.322821595856624,1.8269687086935278,265.0029810588726,1
975,9,PRIORITY,3.4734442061207176,6.144357774706748,265.1441346036224,1
1023,3,NORMAL,2.1726417931203628,4.124307899095243,265.5598453453565,1
516,2,NORMAL,53.12660438542267,11.493102426171845,266.75015312269704,3
419,3,NORMAL,33.494506945858404,12.042845209381937,267.6765629224144,3
1051,1,NORMAL,5.266223923970131,6.29414286827398,271.43827747189636,1
252,4,NORMAL,132.82430655329193,14.73693125263648,273.2939908744931,6
695,6,NORMAL,107.00253280118824,4.039034594799887,282.85166635010546,2
806,2,NORMAL,84.12021755247667,2.378617619573447,283.9109811633651,1
1129,6,NORMAL,0.0,0.0,285.58592110298633,0
1102,8,NORMAL,0.07470492272830143,3.1670723253242272,285.8542506895938,1
1120,8,NORMAL,0.0,0.0,285.9326433696144,0
1116,8,NORMAL,0.19457444719415662,1.8505246557064652,288.3094013144081,1
1134,7,NORMAL,0.0,0.0,290.7980900095154,0
1128,1,NORMAL,2.6704156022206575,3.121253253715679,291.72371966813915,1
1151,5,PRIORITY,0.7016033654390412,3.1698381908562965,297.90936796937626,1
1154,1,NORMAL,1.2419537657258388,3.1698381908562965,297.90936796937626,1
1136,1,NORMAL,8.291079648459174,10.08517953478048,305.5549141141748,4
1189,7,NORMAL,0.0,0.0,308.04211481155613,0
1184,6,NORMAL,2.1973592680156457,3.7300475264108286,310.1714603764348,1
1196,6,NORMAL,0.0,0.0,311.7536229562713,0
1204,5,NORMAL,1.680201435808101,1.5343538541506518,313.0616242911728,1
1200,5,NORMAL,1.576507778825544,4.124147375870564,314.2956077523054,1
758,4,NORMAL,4.69673527367263,6.2299834688799365,315.45331125044936,3
763,7,NORMAL,100.44147476984728,20.296869788689946,315.45331125044936,7
1226,4,NORMAL,0.9127011391254882,3.71798064802681,318.0135884003322,1
1212,6,NORMAL,2.921200938685274,3.107175802163397,318.04415125319827,1
350,7,NORMAL,53.026164418166886,37.845757337680894,318.04415125319827,10
1205,9,NORMAL,3.6148033153937718,4.996242549734291,319.15203504473584,2
1254,8,PRIORITY,0.0,0.0,319.1898897166759,0
1198,4,NORMAL,4.988143126092211,6.05377038896728,321.4878247856763,2
1191,6,NORMAL,4.595606721179024,6.05377038896728,321.4878247856763,2
1275,4,NORMAL,0.0,0.0,324.10154282351976,0
1222,2,NORMAL,4.834099020995552,5.405347544888684,325.15589636610684,2
1232,2,NORMAL,2.829371863956169,7.292713231543416,325.46701630389754,2
746,1,NORMAL,4.484356502431467,6.46932146068167,325.8859673620793,2
1152,6,NORMAL,8.43641580498695,11.723950557747912,325.8859673620793,4
1227,6,NORMAL,1.2131875880581333,6.824853878386762,325.8859673620793,2
80,6,NORMAL,151.52910041002053,21.009478622819078,327.79568856700024,7
1197,1,NORMAL,9.754721464813827,10.774770233209608,328.5979639650039,4
1317,6,NORMAL,0.0,0.0,333.17366073687384,0
128,9,NORMAL,28.23445717360308,5.292605093816576,333.7044049272109,2
652,9,PRIORITY,4.786533522222271,8.850725030457,333.88832191202295,2
1209,1,NORMAL,8.996872790996235,13.970549649312431,333.88832191202295,5
1256,6,PRIORITY,7.308881532952455,6.581277589817205,336.6597829806671,3
1248,5,PRIORITY,10.091833246962608,10.614166010457211,338.7825085359917,4
1339,4,NORMAL,0.0,0.0,340.02539770270283,0
1224,2,PRIORITY,9.756621992573628,17.26361669123338,340.3479537804094,5
1214,2,NORMAL,12.994937888841037,15.909601401728366,340.3479537804094,5
1213,4,PRIORITY,12.214412444256254,16.04461860030176,340.60377191899124,5
1334,1,PRIORITY,2.7070783496668014,2.796409397058369,343.14436317746777,1
1327,3,NORMAL,4.244708986855812,4.209010360161301,345.37647415202986,1
1335,6,NORMAL,4.180843687230038,4.209010360161301,345.37647415202986,1
576,5,PRIORITY,37.049315736070895,55.78839732673413,349.6028292457762,17
1269,3,PRIORITY,10.583349984228448,19.546246959383666,352.44481004718034,7
1330,9,NORMAL,8.749502467321577,5.163161624764655,352.44481004718034,2
1409,6,PRIORITY,0.0,0.0,353.07604728546823,0
1363,6,NORMAL,5.795999714780066,4.2714825327375365,353.7870520315083,1
1312,4,PRIORITY,9.647615236763045,11.717687707728544,354.1556556666743,4
1257,8,PRIORITY,17.62536098667414,15.994368850716626,355.2506716420418,6
566,8,NORMAL,63.88418362246625,17.12065243982741,358.1199465279752,7
1413,6,PRIORITY,0.9614313813889908,1.9288912203297173,359.96732761376,1
1375,5,PRIORITY,5.747711995186364,6.4158563832360755,360.5715120499104,1
1218,8,NORMAL,23.495558689303436,23.91028632149579,361.0062809227255,7
1434,6,NORMAL,0.0,0.0,362.3779784278855,0
1387,1,PRIORITY,6.710982750704545,7.176064751891431,362.81176366938723,3
1264,9,NORMAL,29.00406420119441,12.262422113801506,364.25384991643716,4
769,3,NORMAL,8.636377737732403,8.89783384716037,364.25384991643716,3
1247,3,NORMAL,33.702291629052525,12.190598662565776,364.25384991643716,4
1450,1,PRIORITY,0.0,0.0,364.64659529133286,0
1360,5,PRIORITY,2.145635696349075,15.242866372569893,366.37498723767743,3
1320,5,NORMAL,20.94144447723056,13.123738902678554,369.4012273048998,4
1428,6,NORMAL,4.9783108209433635,4.017587656861906,369.4012273048998,1
1474,1,NORMAL,0.0,0.0,369.9614892126763,0
1371,7,PRIORITY,9.57538924229516,9.298201294754676,371.50496915922747,4
1319,6,PRIORITY,13.333249493947392,22.080578680420615,371.92577594107564,7
1381,5,NORMAL,14.229839950278802,5.5507887033982115,371.92577594107564,1
238,8,PRIORITY,48.52390480104209,77.91502242857358,372.49224539158405,24
417,2,PRIORITY,34.32114057890081,46.876738522842814,373.3256622640774,17
147,9,PRIORITY,47.19550766915584,54.67106933806607,373.3750116861785,17
1290,4,NORMAL,35.88066494245675,7.453909808049843,373.3750116861785,2
1400,9,NORMAL,12.460445499684113,9.555700133114897,373.7346234426721,3
1491,6,NORMAL,0.0,0.0,375.412335081877,0
492,4,NORMAL,54.756410539059615,16.374869684397652,376.9208803898297,4
1512,2,PRIORITY,0.0,0.0,379.4989574455548,0
1297,4,PRIORITY,22.04297027992436,30.974304261139707,382.05365061400994,10
1253,3,NORMAL,35.548451788139516,27.804828362681405,382.33857623519367,7
1309,8,PRIORITY,17.2580137174848,29.256192519914407,382.9293800556429,10
1516,8,NORMAL,0.0,0.0,383.1156717982021,0
1523,2,PRIORITY,0.0,0.0,383.5729053487893,0
1356,6,NORMAL,34.925445145685444,7.86598598811122,384.05753922104066,2
1273,5,NORMAL,34.05768318987833,27.562867979781117,384.05753922104066,6
1252,7,PRIORITY,25.707896333786948,33.25949401862903,384.7088462815387,13
1386,7,PRIORITY,14.257223826878032,15.103686134379245,385.07094322229216,6
1337,7,NORMAL,37.90664528913004,9.998240002895784,385.48087806409325,4
1404,3,PRIORITY,12.887482277813717,21.294288639581907,386.3230364968367,6
1531,8,NORMAL,0.0,0.0,387.3547118951663,0
245,6,PRIORITY,25.510466038869218,27.458964115222507,387.89891914964653,10
1451,3,PRIORITY,7.786527836338962,7.886865051177779,388.5324608748191,3
1484,4,PRIORITY,6.194263080223664,8.00184891582552,388.5324608748191,3
1538,9,PRIORITY,0.0,0.0,391.44784651992,0
1526,4,PRIORITY,2.9912066473590926,2.9538565461774624,391.48631742099656,1
1432,5,NORMAL,23.662959185737066,7.680858722972175,391.48631742099656,3
15,2,PRIORITY,75.28142260511783,112.29910773262341,391.8949865079006,37
578,7,NORMAL,33.803651315441016,5.722218470052923,392.89353764124445,2
1483,2,PRIORITY,8.566984313865419,12.208592538586174,393.6271932531649,5
1548,4,NORMAL,0.0,0.0,393.8390528051453,0
1278,2,PRIORITY,32.452323704602975,39.53895684705998,395.62549973843977,13
1560,7,NORMAL,0.0,0.0,395.630418394047,0
605,8,PRIORITY,38.363558156424034,49.12436851888157,395.9563490707132,17
1541,4,PRIORITY,2.6785280128747786,2.945484335276035,397.1148575138546,1
1192,3,NORMAL,62.87333895031202,27.430305658574355,397.1148575138546,8
1504,1,PRIORITY,6.62249719675799,12.416549932871249,397.5724910662574,4
1274,5,PRIORITY,27.756142565750963,46.818937629842594,397.64215369801184,16
1562,9,NORMAL,0.0,0.0,398.0900453654359,0
1574,3,NORMAL,0.0,0.0,398.82400024908225,0
1397,1,NORMAL,33.43944350205169,15.210566669567754,399.22965109452224,5
1572,2,PRIORITY,0.0,0.0,399.41782990615513,0
1579,6,NORMAL,0.0,0.0,399.8988663685191,0
1506,9,NORMAL,18.79536766296684,2.3631833763155896,400.00533707432743,1
1577,8,PRIORITY,0.0,0.0,400.44267997303297,0
1266,2,NORMAL,56.088247109754434,24.46239938678326,402.2300952046975,7
1545,2,NORMAL,6.150019739730396,3.9901094573969544,403.2197605519192,1
1458,4,PRIORITY,12.758188862049792,23.184423918921595,403.48721828978904,8
779,4,PRIORITY,6.8903294025394075,9.917710062543733,403.84685242296416,4
214,8,NORMAL,12.282461346579979,14.2604586194551,406.47007945396825,4
1385,3,NORMAL,54.47068764520566,2.8686108283552585,406.7154632513194,1
294,2,PRIORITY,57.37041646134753,87.43585654694394,412.4713928352682,28
1485,8,PRIORITY,12.8992212386039,16.49201832734599,412.9175649476961,6
1662,1,NORMAL,0.0,0.0,415.47957967479766,0
1436,6,PRIORITY,25.426153771479278,26.365985581356142,415.5554594487868,10
1392,9,NORMAL,57.910296133847396,6.288782256789887,415.5554594487868,2
1532,7,NORMAL,22.83788810185581,2.078570160818572,416.182454030506,1
1301,5,PRIORITY,37.72680486566679,46.666021068890586,419.2377369085978,18
1445,8,PRIORITY,26.41747121733863,31.965384078894488,421.45590131278016,9
1643,4,NORMAL,6.349407402409895,2.80541989594019,421.45590131278016,1
1610,1,PRIORITY,7.785948389525913,9.997657479717247,422.7876931377537,4
45,3,PRIORITY,59.933112098691865,75.14482314053217,422.9506851493831,24
